name_author_comment,name_hotel,rating,content_comments,stay_date,trip_category
Loan Tran,Bamboo's House,5,, tháng 10 năm 2018,
Nguyễn A,Sealand Homestay,5,"2 anh chị chủ nhà (anh Tùng và chị Thu) vô cùng thân thiện, dễ thương, phục vụ tận tình, chu đáo. Hướng dẫn các dịch vụ rất chi tiết và chất lượng. Không gian homestay rất  thoáng mát, view đẹp, vài bước chân là ra đến biển, phòng ốc sạch sẽ mà chi phí lại rất hợp lý. Nếu có cơ hội quay lại Quảng Bình mình vẫn sẽ chọn ở Sealand Homestay.", tháng 12 năm 2017,
mytu053,Sealand Homestay,5,"Khách sạn dễ thương, thoáng mát, view đẹp. Có thêm dịch vụ cho thuê xe máy và xe đạp. 2 bạn chủ khách sạn rất dễ thương. Hướng dẫn tận tình cho mình. Còn nhiệt tình dẫn mình đi tham quan một số nơi, và một số cửa hàng lưu niệm đẹp mà giá cả hợp lý.  Khách sạn chỉ cách biển vài bước chân. Hải sản vừa ngon vừa rẻ.,Lần sau sẽ quay lại Sealand Homstay", tháng 3 năm 2018,Đã du lịch một mình
Lê T,Sealand Homestay,5,"Không gian ở đây thoáng mát, view đẹp, tiện đường đi lại đi bộ xíu là ra biển, có thể mượn xe đạp chạy lòng vòng thoải mái quanh thành phố , muốn đi xuống phong nha hoặc đi xa thì thuê xe máy tại đây luôn cũng tiện. Anh chị chủ nhà tốt bụng và hiếu khách, ăn uống thoải mái theo yêu cầu, thích j có nấy, đb nhà có bạn lễ tân 4 chân Moon rất đáng yêu thân thiện nữa^^", tháng 12 năm 2017,Đã du lịch một mình
kian_nguyenkhac,Sealand Homestay,5,"Khi bước tới thành phố đồng hới. Điều khó khăn nhất là tôi tìm được một chỗ nghỉ giá rẻ. Tôi cứ loay hoay mãi, mọi quyết định của tôi đều bị tắc. Rồi đột nhiên sealand home xuất hiện, nó như là một duyên định mệnh khi tôi gặp anh chị, anh chị rất nhiệt tình, một đôi vợ chồng trẻ rất yêu du lịch, rất muốn có một thái độ tích cực để giúp du lịch Quảng Bình, chính vì điều ấy nó làm cho một ngày của tôi trở nên thú vị. Thực sự ra để tìm một nơi lưu trú giá rẻ tốt, chủ nhiệt tình, thì đây là lần đầu tiên khi tới QB Tôi cảm nhận được điều đó.", tháng 11 năm 2017,
jacks0nc806,Sealand Homestay,5,, tháng 6 năm 2018,Đã du lịch một mình
kimoanhtran1505,Sun Spa Resort Quảng Bình Việt Nam,4,"Khá hài lòng khi đến nghĩ ở đây về vị trí, cảnh quan và thái độ phục vụ của nhân viên khá thân thiện, bãi biển đẹp và dài miên man, ngắm bình minh và hoàng hôn là khỏi chê.,Điểm trừ: bán có 2 viên panadol mà cũng tính tiền, ăn sáng chưa được phong phú lắm", tháng 12 năm 2017,
chinguyenkim,Sun Spa Resort Quảng Bình Việt Nam,5,"Sun Spa Resort luôn là sự lựa chọn số 1 của tôi mỗi khi đến Quảng Bình bởi một nét rất riêng, khó trộn lẫn. Phong cảnh và hồ bơi đẹp tuyệt; nhân viên thân thiện, nhiệt tình. Phòng ngủ tiện nghi, sang trọng. Là nơi rất lý tưởng để nghỉ ngơi và thư giãn cùng bạn bè hoặc gia đình.", tháng 11 năm 2017,Đã du lịch với bạn bè
Hanuvt,Sun Spa Resort Quảng Bình Việt Nam,4,"Sun spa luôn là nơi tôi sẽ ở khi đến Quảng Bình, khu resort cảnh quan đẹp, thoáng đãng, rộng rãi. Có nhiều bể bơi trong resort.,Một nơi yên bình để nghỉ ngơi, xả stress. Thích hợp cho các gia đình, cặp đôi.", tháng 4 năm 2017,
Hồng Koy,Sun Spa Resort Quảng Bình Việt Nam,4,"Tôi đã ở đây 1 đêm cùng gia đình và ăn tối trên bãi biển.,- resort khá đẹp và rộng, bể bơi tuyệt vời.,- khi check in thì đông quá tôi phải đi tìm nv nhờ giúp đỡ hành lý, nv bell cũng rất nhiệt tình: bê vali đi cầu thang bộ rất nhanh chóng.,- phòng ngủ khá đẹp sạch nhưng phòng tắm cũ. Gia đình tôi có 3 phòng, 2 phòng đẹp, một phòng bố mẹ tôi thì ko lát sàn gỗ. Chắc phòng chưa nâng cấp.,- ăn tối trên bãi biển thì có quạt nhưng vẫn hơi nóng có xin nv thêm quạt nhưng ko thấy mang ra. ,- đồ ăn thì cá nhân t thấy ko ngon. Giá cả thì ở resort nên cũng khó đánh giá.,- bãi biển riêng ko đc đẹp, nc biển sóng to và nhiều cát nên nc ko đc trong. ,- dịch vụ game trên bãi biển giá cao.,Thick hợp đi nghỉ dưỡng gia đình.", tháng 7 năm 2017,Đã du lịch với gia đình
Alexandria122988,Sun Spa Resort Quảng Bình Việt Nam,1,"Thái độ phục vụ thiếu chuyên nghiệp, booking khách sạn gửi 3 lần thì cả 3 lần đều sai. Lần nào làm việc cũng phải giục mỏi mồm mới gửi nổi cái booking khách sạn, email gửi cho khách viết nham nhở. Tiền phòng tôi đã hoàn thanh toán nhưng nhân viên khách sạn đòi thêm tiền phòng của gia đình tôi mà không check lại thông tin tài khoản, tôi viết email complain nhân viên khách sạn không trả lời, làm ngơ email. Đến khi gọi điện cho nhân viên thì nhân viên đổ lỗi tại khách đông, mùa du lịch, là do chị đặt gấp, khách sạn có nhiều khách chứ không phải mỗi mình chị. Chị muốn trả hoá đơn thì cũng phải từ từ. Tôi phàn nàn đây là thái độ thiếu chuyên nghiệp đừng trả lời với tôi thái độ đó. Nhân viên khách sạn trả lời tôi rằng: Chẳng có gi để trả lời email của chị nữa cả. Trong khi khách hàng đang nói chuyện thì cúp máy một cách vô học. Tôi vô cùng bức xúc về cách làm việc và trả lời khách hàng như vậy. Nói thẳng ra là vô văn hoá", tháng 8 năm 2017,
lbpanh,Vinpearl Hotel Quang Binh,5,"Khách sạn mới , đẹp ,  trang bị tiện nghi cao cấp .  Các vật dụng sử dụng cho việc vệ sinh cá nhân  trong phòng được trang bị   giống chuỗi Vinpearl 5 *. Giá thue phòng rẻ so với chất lượng phục vụ  . ,Đồ ăn sáng ngon ( tuy không nhiều món bằng các Ks Vinpearl 5* khác),Nhân viên nhiệt tình , lễ phép. Có bể bơi và bể sục  trong nhà. Miễn phí xông hơi.", tháng 10 năm 2018,
QuyenLe,Vinpearl Hotel Quang Binh,5,"Chất lượng và dịch vụ tuyệt vời.,Chấm 10 điểm cho thái độ phục vụ đón tiếp của nhân viên  ,Buffet sáng đa dạng nhiều món ăn.,Tầng thượng có cafe rooftop tầng 34 view toàn thành phố.,Mình được các bạn Nguyên, Tuyền, Kim Nhã, Quý ( hành lí)  hỗ trợ nhiệt tình.", tháng 11 năm 2018,Đã du lịch với bạn bè
Meander23156496436,Vinpearl Hotel Quang Binh,5,"Tôi rất hài lòng với tour của khách sạn , giá cả hợp lý , khi bước xuống sân bay tôi được nhân viên ( Nguyên Vân ) đón  , giải thích cặn kẻ về khách sạn . Vao đen ks tôi dc nhân viên phục phụ tận tình chuẩn bị sẵn nước trà ( rất thơm ngon ) được nhân  viên đem hành lý lên phòng .  Ngoài ra còn có 2 nhân viên khác là Phương thảo và Nhạt Cường  cũng rất nhiệt tình trong việc hướng dẫn  các tiện nghi của ks cũng như là về địa điểm ăn uống địa điểm du lịch nên đi ( Phong Nha ,Hang tối ) nên đi vì rất vui , chúng tôi sẽ giới thiệu cho  bạn bè và người thân để sớm quay lại nơi đây .", tháng 11 năm 2018,Đã du lịch theo đôi
Fam H,Vinpearl Hotel Quang Binh,5,"Cảm ơn tất cả các anh chị em cán bộ công nhân viên.,Các bạn rất tốt và chu đáo, rất mong được gặp lại các bạn trong những kỳ du lịch khác tại Quảng Bình, sự thân thiện và tận tụy của các bạn sẽ làm cho khách sạn Vinpearl tại Quảng Bình ngày càng phát triển hơn.,Trân trọng!", tháng 11 năm 2018,Đã du lịch với gia đình
Passenger40974120772,Vinpearl Hotel Quang Binh,5,"Thật tuyệt vời khi gia đình chúng tôi chọn Vinpearl Hotel Quảng Bình cho kỳ nghỉ dưỡng. Gia đình tôi được bố trí phòng hướng ra sông Nhật Lệ-nơi mà bạn có thể chiêm nghiệm hết dòng sông thơ mộng , xa hơn nữa là biển rất tuyệt. Khách sạn mới khai trương nên mọi thứ thật tuyệt, phòng ốc sang trọng nhân viên thân thiện. Đặc biệt là bạn Vân , Thảo và Kim Chi các bạn rất tận tình , chu đáo và luôn hỏi thăm gia đình tôi.Hồ bơi bốn mùa  dep ,tôi sẽ ghé thăm khách sạn lần nữa.", tháng 11 năm 2018,Đã du lịch với gia đình
Hien N,Khách Sạn Vĩnh Hoàng,5,"Khách sạn đẹp , nhân viên thân thiện , nhiệt tình . Quầy Bar view rất đẹp nhìn được toàn cảnh thành phố , thức uống ngon , phục vụ tốt , phòng gym rộng rãi thoáng mát .  Bữa ăn sáng rất ngon và đa dạng ,Sẽ quay lại khách sạn vào một ngày không xa.", tháng 11 năm 2017,
Bui V,Khách Sạn Vĩnh Hoàng,5,"Khách sạn mới, phòng rộng, hướng biển, tiện nghi.,Các đồ dùng chất lượng rất tốt.,Nhân viên nhiệt tình.,Ăn sáng phong phú, ngon,Tầng 16 có phòng gym, bể bơi tuyệt vời,Ở trung tâm phố biển, tiện lợi cho việc tắm & ăn uống", tháng 7 năm 2017,
Dandre Erdman,Khách Sạn Vĩnh Hoàng,5,, tháng 2 năm 2019,
Jean-Marc G,Khách Sạn Vĩnh Hoàng,5,, tháng 3 năm 2019,
Lisado976,Khách Sạn Vĩnh Hoàng,5,, tháng 2 năm 2019,
Minh Lam,Bao Ninh Beach Resort,5,"Lý tưởng khi nghỉ dưởng từ gia đình.,Tôi và gia dìnhđả đến đây ở 3 ngày. Dịch vụ ở đâykhá tốt. Nhân viên thân thiện, nhiệt tình chỉ dẩn cho chúng tôi nhửng điểm vui chơi trong thành phố. Phòng rổng rãi, thoáng mát, nằm sát biển. Vị trí hồ bơi đẹp với 2 hồ bơi dành cho người lớn và trẻ em. Thức ăn ngonvaf khá phong phú. Tôi rất thích đy dạo trên biển dưới ánh hoàng hôn. Là một vị trí lý tưởng cho du khách.", tháng 12 năm 2018,
Ngo quoc hung,Bao Ninh Beach Resort,5,"Dịch vụ tốt, nhân viên chu đáo thân thiện, buffet ngon và phong phú, phòng sạch sẽ hiện đại, giường ngủ rất êm và thoải mái, rất hài lòng! Phòng sạch. Trang thiết bị mới. Xử lý mùi trong phòng tốt. Cách trung tâm 1,5km nên rất thuận tiện đi lại.", tháng 12 năm 2018,Đã du lịch với gia đình
Doan,Bao Ninh Beach Resort,5,"Phòng sạch rộng, nhân viên thân thiện vui vẻ, gần ngay trung tâm thuận tiện việc vui chơi, đi lại, toilet rộng rãi, thoải mái,....Lần sau sẽ ghé nếu có dịp, hồ bơi rất rộng và mới, phòng xông hơi tốt!", tháng 12 năm 2018,Đã du lịch với gia đình
Hoàn Trần,Bao Ninh Beach Resort,5,"Phòng rất sạch và đẹp, nhân viên nhiệt tình và thật thà. Dịch vụ massage body tại Calla spa giá cả hợp lí, tay nghề của bạn kĩ thuận viên rất tốt.  Bãi biển có bãi cát dài rộng và luôn được vệ sinh sạch sẽ", tháng 6 năm 2018,Đã du lịch với gia đình
Giang Phạm,Bao Ninh Beach Resort,5,"Thái độ của các bạn nhân viên ở đây rất niềm nở, tích cực và chuyên nghiệp. Phòng ốc sạch và đẹp, view đẹp hỗ trợ đặt tour đi thăm quan Phong Nha rất ổn. Cảm ơn khách sạn đã góp phần giúp cho chuyến đi của mình thêm thú vị.", tháng 11 năm 2018,Đã du lịch với gia đình
Oui o,Khách sạn Mường Thanh Holiday Quảng Bình,5,"Khách sạn thân thiện, vị trí đẹp, nv thì cực kì cool vs hiếu khách, trang thiết bị hiện đại, sát biển có bể bơi vs không khí trong lành,Thật tuyệt vời vs mong quay lại,Ps: chụp ảnh vs người đẹp xứ quảng", tháng 5 năm 2018,Đã du lịch khi công tác
Langbam,Khách sạn Mường Thanh Holiday Quảng Bình,4,"Khách sạn nằm ở vị trí khá đẹp, ngay bãi biển Nhật Lệ, gần các quán hải sản khá ngon. Phòng ốc ổn, giá cả hợp lý.,Nhân viên nhiệt tình nhưng nghiệp vụ còn khá yếu. Ăn sáng đơn điệu, ít món và châm thức ăn ra khá chậm.", tháng 8 năm 2018,Đã du lịch khi công tác
Chuc D,Khách sạn Mường Thanh Holiday Quảng Bình,5,"Một khách sạn tuyệt vời để nghỉ ngơi, nhân viên phục vụ chu đáo, nhiệt tình. Mình đã đi công tác ở Quảng Bình nhiều lần và luôn chọn Muong Thanh Hotel Holiday để nghỉ. Khách sạn thiết kế sang trọng, sạch sẽ, hướng view rất đẹp. Cám ơn và hẹn gặp lại!", tháng 4 năm 2018,Đã du lịch với gia đình
Beo L,Khách sạn Mường Thanh Holiday Quảng Bình,5,"Khách sạn lợi thế nằm gần biển nên rất mát mẻ,buổi tối có thể đi dạo biển,đặc biệt dịch vụ ở đây rất tốt.Tôi và gia đình rất hài lòng với kỳ nghỉ này tại khách sạn Mường Thanh,hi vọng sẽ có cơ hội được đến đây lần nữa.Tuyệt", tháng 4 năm 2018,Đã du lịch với gia đình
longhoang230198,Khách sạn Mường Thanh Holiday Quảng Bình,5,"khách sạn Mường Thanh là nơi dừng chân tốt nhất của du khách với những điều kiện tốt như : đội ngũ nhân viên chuyên nghiệp , cơ sở vật chật hiện đại , món ăn ngon và lạ ,wifi miễn phí , bãi đỗ xe rộng ...", tháng 5 năm 2018,Đã du lịch với gia đình
tranvobaoanh2015,Khách sạn Riverside,5,"Thiết kế kiến trúc kiểu Pháp cổ điển,phòng ngủ tiện nghi đầy đủ, view sông biển đẹp.nhân viên nhiệt tình chuyên nghiệp.Xứng đáng là lựa chọn hàng đầu cho bạn khi du lịch ở quảng bình.Khách sạn nằm ở vị trí đẹp, rất dễ tìm thấy.", tháng 3 năm 2016,
jeffwkirby,Khách sạn Riverside,4,, tháng 3 năm 2019,Đã du lịch theo đôi
Carl B,Khách sạn Riverside,5,, tháng 2 năm 2019,Đã du lịch theo đôi
RSAGuy,Khách sạn Riverside,5,, tháng 2 năm 2019,Đã du lịch với bạn bè
thanhnam365,Khách sạn Riverside,5,"Khách Sạn Reveside Quảng  Bình rất đẹp Rất tốt, từ khách sạn đến cung cách phục vụ của nhân viên khách san. Phòng mới, sạch sẽ, sang trọng, tôi rất hài lòng về khách sạn này và tất cả mọi người trong đoàn đều rất thích khách sạn này", tháng 2 năm 2016,Đã du lịch khi công tác
tiendathacva,Dịch vụ lưu trú Red Peppers,5,, tháng 3 năm 2017,
baolongcva,Dịch vụ lưu trú Red Peppers,5,, tháng 2 năm 2017,
Brini0504,Dịch vụ lưu trú Red Peppers,4,, tháng 2 năm 2017,Đã du lịch theo đôi
absurdlygoodlooking,Beachside Backpackers,2,, tháng 3 năm 2018,Đã du lịch theo đôi
ChinhKhuat,Nhà nghỉ Ocean View,5,"Năm ngoái mình có đi vs chồng và ở đây, năm nay chồng mình quyết định cho nhân viên đi du lịch và lựa chọn nơi này để quay lai, bãi biển yên tĩnh, đồ ăn ngon, nhân viên nhiệt tình, phòng sạch sẽ, gọn gàng", tháng 6 năm 2017,
Alex,Nhà nghỉ Ocean View,5,"Chúng tôi vừa kết thúc kỳ nghỉ ở Quảng Bình và dành 2 đêm ở Ocean view. Vị trí yên tĩnh, gần sân bay, hướng biển, thoáng mát, nhân viên nhiệt tình thân thiện. Phòng ở sạch sẽ.,Homestay có dịch vụ nấu ăn rất tiện, mọi ng mua đồ về tự nấu hoặc báo nv nấu ăn rồi trả thêm phí.;)),Chúng tôi sẽ quay lại", tháng 6 năm 2017,Đã du lịch với bạn bè
580hieut,Nhà nghỉ Ocean View,5,"Tới nơi là hơn 9h tối, ấn tượng đầu tiên là chỗ này siêu lãng mãng, công thêm bức tường với dòng chữ ""Home is where the heart is"" là yêu rồi. Chị chủ dễ thương đón và cho check in room 2 giường (request chứ không nghĩ sẽ được), nhận phòng xong ra lại sân vườn dùng cơm tối (vì chổ này cách trung tâm vài km nên ăn luôn cho tiên chứ ko phải chủ ý), 2 người, gọi 1 bò lúc lắc, 1 cari xanh Thái và 1 mì xào bò (tại đói quá :)))...order xong mới bắt đầu làm nên sẽ đợi hơi lâu, tầm 15' (đói muốn xỉu rồi), hỡi ơi.....đồ ăn nấu SIÊU NGON, và hỡi ơi....đầu bếp là một bạn nữ khá trẻ mà có tay nghề cao vậy!! ,phòng ốc, dịch vụ, mọi thứ đều ok. có cái lâu lâu cúp điện chút (không hiểu lí do nhưng ko quan trọng, xíu là có lại),à, đây có nuôi 1 em chó và 1 em mèo, rất thân thiện, nhìn 2 em chơi vs nhau rất dễ thương.,có dịp nhất định sẽ trở lại!", tháng 10 năm 2016,
Sipura2000,Nhà nghỉ Ocean View,5,"Thích hợp để nghỉ dưỡng. Trạm xe buýt đi Phong Nha kế bên, tuyến B4 từ Đồng Hới đi Phong Nha giá 33.000đ. Chủ nhà trọ vui vẻ, hiếu khách... Giá bán bia và đồ ăn ở nhà hàng hơi mắc.,Có xe đạp cho khách sử dụng miễn phí", tháng 8 năm 2016,Đã du lịch một mình
daothituuyen,Nhà nghỉ Ocean View,4,"Tôi đã nghỉ ở đây 2 đêm, phòng thoàng, giường êm, món ăn ổn, không gian nhà nghỉ rất mát mẻ. Kkhuyết điểm ở đây có lẽ chính là nhà vệ sinh có mùi dù rất sạch sẽ. Nhân viên ở đây từ buồng phòng, bế, bar đều rất nhiệt tình tư vấn thông tin cho khách :D", tháng 9 năm 2015,
Phat T,Khách sạn Geminai,4,"Đến Geminai vào ngày nghỉ lễ 30/4, giá phòng có mắc hơn bình thường một chút nhưng phòng đẹp, nhân viên nhiệt tình, đặc biệt là đồ ăn tại Geminai được chế biến cực kỳ ngon, chúng tôi đã dành 3/4 trên kỳ nghỉ của mình để uống coffe và ăn tại Geminai", tháng 5 năm 2017,
Thị PhươngThảo Đ,Khách sạn Geminai,5,"GEMINAI Hotel & Café là điểm đến cho những ai yêu thích cái đẹp tân thời. Bằng lối kiến trúc đậm chất Á Đông qua những vật liệu địa phương được làm thủ công như gạch bông và rèm sợi, kết hợp cùng chất cổ điển sang trọng Châu Âu của những chiếc ghế sofa êm ái, tạo thành khối không gian hớp hồn du khách khi đặt chân đến dải đất của nắng và gió Quảng Bình.,Đến với quán cafe này, bạn có thể nghe được những bản nhạc nhẹ rất hay, ngồi trò chuyện với bạn trong 1 không gian đẹp cùng với những món đồ uống rất ngon.,Anh chị chủ quán cũng như các bạn nhân viên luôn nhiệt tình và rất thân thiện với khách hàng", tháng 7 năm 2016,
Neil & Lois,Khách sạn Geminai,1,, tháng 3 năm 2019,
Keith,Khách sạn Geminai,4,, tháng 3 năm 2019,Đã du lịch theo đôi
JosefKudrna,Anh Linh 2 Hotel,4,, tháng 3 năm 2018,Đã du lịch theo đôi
Neil F,Khách sạn Geminai,5,, tháng 1 năm 2019,Đã du lịch theo đôi
traveler7477,Anh Linh 2 Hotel,4,, tháng 3 năm 2018,
Passport446144,Anh Linh 2 Hotel,5,, tháng 3 năm 2018,Đã du lịch một mình
Bob230376,Anh Linh 2 Hotel,3,, tháng 3 năm 2018,Đã du lịch theo đôi
katiaton,Anh Linh 2 Hotel,3,, tháng 2 năm 2018,Đã du lịch theo đôi
linhosaka87,Gold Coast Hotel Resort & Spa,5,"Khách sạn mới, sạch đẹp tiện nghi đạt chuẩn 5 sao, có bãi biển riêng. Đặc biệt có hệ thống spa giá bình dân chứ k đắt đỏ như những KS 5 sao khác, mình kết nhất Dvu gội đầu, chị e ngại nhất mỗi lần đi nghỉ mát ko tìm đc hàng gội đầu", tháng 6 năm 2017,Đã du lịch với bạn bè
Ashito007,Gold Coast Hotel Resort & Spa,5,, tháng 4 năm 2019,Đã du lịch một mình
hoatygon83,Gold Coast Hotel Resort & Spa,5,"Khách sạn mới hoạt động, nhân viên nhiệt tình, khách ở cuối tuần rất đông. Khách sạn 5 sao nhưng giá ăn uống rất hợp lý, thức ăn rất ngon. Sát bãi biển và có sân cộng đồng rộng, chơi team building rất thích", tháng 6 năm 2017,
MikeB,Gold Coast Hotel Resort & Spa,5,, tháng 2 năm 2019,
Retired_teacher_56,Gold Coast Hotel Resort & Spa,5,, tháng 2 năm 2019,
Orange D,Sunshine Hotel Quang Binh,5,"Đòan mình 4 người ở từ sáng 30/07 tới chiều tối 01/08. Khách sạn xinh xắn, sạch sẽ. Dịch vụ tận tình. Giá cả hợp lý. Lúc ra ga chạy kịp giờ tàu còn được anh chủ lái xe free chở cả bọn ra hihihi. Cảm ơn Sunshhineđã đồng hành cùng đoàn chúng tôi suốt 3 ngày ở quảng bình.", tháng 7 năm 2016,
hoang anh d,Sunshine Hotel Quang Binh,5,"Khách sạn sạch sẽ, nhân viên và chủ khách sạn nhiệt tình, hỗ trợ tối đa khách du lịch. Giá cả rất hợp lý. Tôi và bạn bè đã có một chuyến đi thú vị tại đây, con người Quảng Bình cũng rất cởi mở và dễ mến, cảnh vật thiên nhiên rất đẹp. Chỉ tiếc biển đã bị hủy hoại bởi Formosa Hà Tĩnh.", tháng 7 năm 2016,
Linh221,Sunshine Hotel Quang Binh,4,"Phòng sạch sẽ, đặc biệt phòng tắm sạch và mới, nước nóng lạnh đầy đủ. Chủ khách sạn rất nhiệt tình và thân thiện. Tôi đã thuê xe của khách sạn đi thăm quan động Phong Nha và suối Mooc, giá cả phải chăng, chủ ks rất hoạt bát, nói tiếng Anh trôi chảy ,Tuy nhiên phòng cách âm kém. So về giá cả thì tôi hoàn toàn hài lòng.", tháng 5 năm 2016,
tramttb79,Sunshine Hotel Quang Binh,5,"Khách sạn nằm gần trung tâm, phòng không rộng lắm nhưng còn mới và sạch sẽ, có wifi, tivi, điều hòa, quạt, nước nóng lạnh. Có xe đạp miễn phí hoặc cho thuê xe máy, thuê ô tô riêng đi theo lịch trình của khách, chú chủ chở đi ô tô còn kiêm luôn cả hướng dẫn viên và thợ chụp ảnh. Phục vụ rất nhiệt tình và thân thiện. Ở khách sạn mà cảm giác như ở nhà, bàn ủi, chén đũa, dao đều có thể mượn dùng thoải mái. Bọn mình 5 người ở lại 3 đêm, ai cũng bất ngờ về sự nhiệt tình của khách sạn cũng như chú chủ. Đặt phòng ở ks còn được giảm giá 30% vé tham quan Động Phong Nha và Động Thiên Đường. Sunshine là một sự lựa chọn tốt cho những ai muốn đến Quảng Bình.", tháng 7 năm 2016,
Khánh V,Sunshine Hotel Quang Binh,5,"-Mình vừa đi du lịch với bạn bè, cũng ở tại khách sạn SUNSHINE :) . Chúng mình đều là sinh viên nên chi tiêu tiết kiệm, chọn ở tại khách sạn một phần cũng vì giá cả hợp lý, phù hợp với túi tiền ^^. Phòng ốc sạch sẽ, đầy đủ tiện nghi, Khách sạn có dịch vụ thuê xe oto (bọn mình thuê xe oto cho tiện di chuyển, giá cho thuê cũng rất hợp lý :)) thuê xe máy và cho mượn miễn phí xe đạp đi loanh quanh thành phố. ,-Thích nhất chính là thái độ phục vụ của nhân viên. Đây là khách sạn gia đình, chú chủ khách sạn rất nhiệt tình, chu đáo,giúp đỡ bọn mình hết sức,  ""khách hàng là thượng đế"". Nếu quay lại quảng bình, nhất định sẽ tiếp tục đến SUNSHINE ^^", tháng 7 năm 2016,
Louis,Sealand Homestay,5,, tháng 5 năm 2018,Đã du lịch với bạn bè
maatsts d,Sealand Homestay,5,, tháng 5 năm 2018,Đã du lịch một mình
Anna H,Sealand Homestay,5,, tháng 4 năm 2018,Đã du lịch theo đôi
David C,Sealand Homestay,5,, tháng 4 năm 2018,
Julia N,Sealand Homestay,5,, tháng 4 năm 2018,Đã du lịch với bạn bè
Go52691556754,Vinpearl Hotel Quang Binh,5,"Nhân viên đón khách nhiệt tình vui vẻ và giới thiệu dịch vụ khách sạn chuyên nghiệp.trang thiết bị tuyệt vời.hồ bơi còn mới nên hơi nặng mùi Clo.Nhưng tuyệt vời hơn thế là n.viên FO(Lê Nhàn,Phạm Hiền) vui vẻ thân thiện", tháng 11 năm 2018,Đã du lịch với bạn bè
Resort48012655015,Vinpearl Hotel Quang Binh,5,"Khachsạn tuyệt vời.Phạm Hoàng Yến, Phạm Hiền, Mai Ly, Lan Anh bộ phận lễ tân rất tuyệt vời. Tôi sẽ quay lại vào lần tới.  View đẹp và còn nhièubddiều thú vị nơi mảnh đất này cần khám phá.", tháng 11 năm 2018,Đã du lịch với bạn bè
Guide52544816261,Vinpearl Hotel Quang Binh,5,"Lần đầu tiên đặt chân đến Vinpearl Hotel Quảng Bình- Dịch vụ và cả nhân viên ở đây đều tuyệt vời. Lobby mát mẻ, phòng sang trọng, view đẹp có thể nhìn sông Nhật Lệ trải dài. Đặc biệt có bạn Nguyễn Vân, Lê Nhàn, Huấn Bellman ở lobby dễ thương,lịch sự và thân thiện ^^, họ chia sẻ rất nhiều thông tin thú vị về mảnh đất Quảng Bình với tôi và bạn của tôi. Cảm ơn Vinpearl QB đã mang lại cho tôi 1 kỳ nghỉ vui vẻ! Tôi sẽ quay lại đây sớm nhất có thể.", tháng 10 năm 2018,
vudatquan7,Vinpearl Hotel Quang Binh,5,"Tuyệt vời đúng nghĩa 5 sao, nhân viên nhiệt tình được training tốt và lễ phép, trải nghiệm chuyến du lịch vượt sự mong đợi, sẽ quay lại khách sạn một ngày gần nhất, có Vân, Lan Anh,Đức Cường, Mai Ly... rất chu đáo", tháng 10 năm 2018,Đã du lịch theo đôi
Hiếu N,Vinpearl Hotel Quang Binh,5,"Tiện nghi, nhân viên phục vụ tận tình, chu đáo. Nhân viên phục vụ khách hàng ở nhà hàng tốt. Nhân viên Hà (Hostess) tư vấn tận tình cho khách hàng. Phòng óc rộng rãi, view  có thể ngắm thành phố cả ngày lẫn đêm", tháng 10 năm 2018,Đã du lịch một mình
VuHoangMR,Khách sạn Mường Thanh Luxury Nhật Lệ,4,"Về con người: Chưa thân thiện cho lắm, dịch vụ ổn với tốt,Về Phòng: View đẹp, rộng sạch sẽ,Về ăn uống: Thức ăn chưa được tươi cho lắm, Vị ổn chưa hấp dẫn ,Đi bộ xuống bãi biển không khí thoải mái.,Đặt biệt phục vụ phòng ở đây tốt. Có một bạn Nam tên gì không nhớ rất hay thân thiện.,Nhìn chung ở được và có thể quay lại lần sau", tháng 8 năm 2017,
Vũ L,Khách sạn Mường Thanh Luxury Nhật Lệ,4,"Khách sạn có vị trí  tốt vì gần biển và di chuyển vào trung tâm thành phố cũng dễ dàng nếu bạn thuê xe máy để di chuyển, trang thiết bị trong phòng đầy đủ, tiện nghi. Nhung có 1 điều duy nhất gây mất thiện cảm là nhân viên bảo vệ quanh khu vực hồ bơi trêu khách,  biết là khách Việt Nam mà còn cố tình trêu ghẹo, nói những lời mình nghĩ không nên nói chuyện kiểu đo với khách. Các nhân viên khác thì thân thiện nhưng hơi thiếu chuyên nghiệp. Nhưng khách sạn vẫn đáng để đến lại lần nữa.", tháng 8 năm 2017,
Tom,Khách sạn Mường Thanh Luxury Nhật Lệ,3,"khách sạn nằm sát bãi biển, tuy nhiên đó là vùng cửa sông nên không an toàn cho tắm biển, bãi tắm chính cách khách sạn 10' đi bộ. bãi đỗ xe rộng rãi. Phòng nghỉ sạch sẽ, giường lớn và êm, nội thất còn mới và đẹp. Thảm hành lang không được tẩy sạch, cách âm kém, bể bơi không có hệ thống lọc tuần hoàn và dùng chung cho cả 02 khách sạn. Bù lại là giá rất rẻ, tương đương 40$/đêm. Mặc dù khách sạn được gắn biển 5* nhưng có lẽ vẫn chưa đáp ứng được tiêu chuẩn 5* thực sự. Bữa sáng ăn được.", tháng 7 năm 2017,
